Year,Port Name,Direction,Cargo Group Name,Tonnage,Published Port Lat,Published Port Long
2000,Milford Haven,Inwards,Lo-Lo,0,51.705196,-5.01372
2000,Milford Haven,Inwards,Main Freight,381,51.705196,-5.01372
2000,Milford Haven,Inwards,Other General Cargo,12,51.705196,-5.01372
2000,Milford Haven,Inwards,Ro-Ro Non-SP,141,51.705196,-5.01372
2000,Milford Haven,Inwards,Ro-Ro Self-Prop,241,51.705196,-5.01372
2000,Milford Haven,Outwards,All Cargo,13339,51.705196,-5.01372
2000,Milford Haven,Outwards,Liquid Bulk,12954,51.705196,-5.01372
2000,Milford Haven,Outwards,Main Freight,336,51.705196,-5.01372
2000,Milford Haven,Outwards,Other General Cargo,33,51.705196,-5.01372
2000,Milford Haven,Outwards,Ro-Ro Non-SP,147,51.705196,-5.01372
2000,Milford Haven,Outwards,Ro-Ro Self-Prop,205,51.705196,-5.01372
2000,Newhaven,Inwards,All Cargo,505,55.9803295,-3.1948191
2000,Newhaven,Inwards,Dry Bulk,502,55.9803295,-3.1948191
2000,Newhaven,Inwards,Main Freight,0,55.9803295,-3.1948191
2000,Newhaven,Inwards,Other General Cargo,3,55.9803295,-3.1948191
2000,Newhaven,Inwards,Ro-Ro Self-Prop,0,55.9803295,-3.1948191
2000,Newhaven,Outwards,All Cargo,73,55.9803295,-3.1948191
2000,Newhaven,Outwards,Dry Bulk,51,55.9803295,-3.1948191
2000,Newhaven,Outwards,Main Freight,0,55.9803295,-3.1948191
2000,Newhaven,Outwards,Other General Cargo,22,55.9803295,-3.1948191
2000,Newhaven,Outwards,Ro-Ro Self-Prop,0,55.9803295,-3.1948191
2000,Newport,Inwards,All Cargo,1754,51.569349,-2.9918778
2000,Newport,Inwards,Dry Bulk,916,51.569349,-2.9918778
2000,Newport,Inwards,Liquid Bulk,70,51.569349,-2.9918778
2000,Newport,Inwards,Lo-Lo,0,51.569349,-2.9918778
2000,Newport,Inwards,Main Freight,0,51.569349,-2.9918778
2000,Newport,Inwards,Other General Cargo,749,51.569349,-2.9918778
2000,Newport,Inwards,Ro-Ro Non-SP,18,51.569349,-2.9918778
2000,Newport,Inwards,Ro-Ro Self-Prop,0,51.569349,-2.9918778
2000,Newport,Outwards,All Cargo,919,51.569349,-2.9918778
2000,Newport,Outwards,Dry Bulk,62,51.569349,-2.9918778
2000,Newport,Outwards,Liquid Bulk,2,51.569349,-2.9918778
2000,Newport,Outwards,Other General Cargo,854,51.569349,-2.9918778
2000,Newport,Outwards,Ro-Ro Non-SP,0,51.569349,-2.9918778
2000,Newport,Outwards,Ro-Ro Self-Prop,1,51.569349,-2.9918778
2000,Orkney,Inwards,All Cargo,7182,58.985524,-2.9601733
2000,Orkney,Inwards,Dry Bulk,54,58.985524,-2.9601733
2000,Orkney,Inwards,Liquid Bulk,7064,58.985524,-2.9601733
2000,Orkney,Inwards,Lo-Lo,10,58.985524,-2.9601733
2000,Orkney,Inwards,Main Freight,43,58.985524,-2.9601733
2000,Orkney,Inwards,Other General Cargo,20,58.985524,-2.9601733
2000,Orkney,Inwards,Ro-Ro Non-SP,32,58.985524,-2.9601733
2000,Orkney,Inwards,Ro-Ro Self-Prop,3,58.985524,-2.9601733
2000,Orkney,Outwards,All Cargo,15615,58.985524,-2.9601733
2000,Orkney,Outwards,Liquid Bulk,15560,58.985524,-2.9601733
2000,Orkney,Outwards,Lo-Lo,11,58.985524,-2.9601733
2000,Orkney,Outwards,Main Freight,48,58.985524,-2.9601733
2000,Orkney,Outwards,Other General Cargo,1,58.985524,-2.9601733
2000,Orkney,Outwards,Ro-Ro Non-SP,33,58.985524,-2.9601733
2000,Orkney,Outwards,Ro-Ro Self-Prop,11,58.985524,-2.9601733
2000,Peterhead,Inwards,All Cargo,730,57.50212142,-1.777763824
2000,Peterhead,Inwards,Dry Bulk,46,57.50212142,-1.777763824
2000,Peterhead,Inwards,Liquid Bulk,510,57.50212142,-1.777763824
2000,Peterhead,Inwards,Other General Cargo,175,57.50212142,-1.777763824
2000,Peterhead,Outwards,All Cargo,393,57.50212142,-1.777763824
2000,Peterhead,Outwards,Dry Bulk,105,57.50212142,-1.777763824
2000,Peterhead,Outwards,Liquid Bulk,58,57.50212142,-1.777763824
2000,Peterhead,Outwards,Other General Cargo,230,57.50212142,-1.777763824
2000,Plymouth,Inwards,All Cargo,1438,50.363939,-4.1232057
2000,Plymouth,Inwards,Dry Bulk,275,50.363939,-4.1232057
2000,Plymouth,Inwards,Liquid Bulk,1106,50.363939,-4.1232057
2000,Plymouth,Inwards,Main Freight,51,50.363939,-4.1232057
2000,Plymouth,Inwards,Other General Cargo,6,50.363939,-4.1232057
2000,Plymouth,Inwards,Ro-Ro Self-Prop,51,50.363939,-4.1232057
2000,Plymouth,Outwards,All Cargo,361,50.363939,-4.1232057
2000,Plymouth,Outwards,Dry Bulk,332,50.363939,-4.1232057
2000,Plymouth,Outwards,Liquid Bulk,0,50.363939,-4.1232057
2000,Plymouth,Outwards,Main Freight,27,50.363939,-4.1232057
2000,Plymouth,Outwards,Other General Cargo,0,50.363939,-4.1232057
2000,Plymouth,Outwards,Ro-Ro Self-Prop,28,50.363939,-4.1232057
2000,Poole,Inwards,All Cargo,799,50.7179472,-1.981521
2000,Poole,Inwards,Dry Bulk,87,50.7179472,-1.981521
2000,Poole,Inwards,Liquid Bulk,205,50.7179472,-1.981521
2000,Poole,Inwards,Main Freight,328,50.7179472,-1.981521
2000,Poole,Inwards,Other General Cargo,180,50.7179472,-1.981521
2000,Poole,Inwards,Ro-Ro Self-Prop,328,50.7179472,-1.981521
2000,Poole,Outwards,All Cargo,498,50.7179472,-1.981521
2000,Poole,Outwards,Dry Bulk,222,50.7179472,-1.981521
2000,Poole,Outwards,Main Freight,274,50.7179472,-1.981521
2000,Poole,Outwards,Other General Cargo,1,50.7179472,-1.981521
2000,Poole,Outwards,Ro-Ro Self-Prop,274,50.7179472,-1.981521
2000,Port Talbot,Inwards,All Cargo,11407,51.5952353,-3.7824148
2000,Port Talbot,Inwards,Dry Bulk,11404,51.5952353,-3.7824148
2000,Port Talbot,Inwards,Other General Cargo,3,51.5952353,-3.7824148
2000,Port Talbot,Inwards,Ro-Ro Self-Prop,0,51.5952353,-3.7824148
2000,Port Talbot,Outwards,All Cargo,318,51.5952353,-3.7824148
2000,Port Talbot,Outwards,Dry Bulk,318,51.5952353,-3.7824148
2000,Port Talbot,Outwards,Other General Cargo,0,51.5952353,-3.7824148
2000,Portsmouth,Inwards,All Cargo,2665,50.800031,-1.0906023
2000,Portsmouth,Inwards,Dry Bulk,572,50.800031,-1.0906023
2000,Portsmouth,Inwards,Liquid Bulk,11,50.800031,-1.0906023
2000,Portsmouth,Inwards,Lo-Lo,0,50.800031,-1.0906023
2000,Portsmouth,Inwards,Main Freight,2067,50.800031,-1.0906023
2000,Portsmouth,Inwards,Other General Cargo,6,50.800031,-1.0906023
2000,Portsmouth,Inwards,Ro-Ro Non-SP,866,50.800031,-1.0906023
2000,Portsmouth,Inwards,Ro-Ro Self-Prop,1209,50.800031,-1.0906023
2000,Portsmouth,Outwards,All Cargo,1856,50.800031,-1.0906023
2000,Portsmouth,Outwards,Dry Bulk,0,50.800031,-1.0906023
2000,Portsmouth,Outwards,Liquid Bulk,0,50.800031,-1.0906023
2000,Portsmouth,Outwards,Lo-Lo,0,50.800031,-1.0906023
2000,Portsmouth,Outwards,Main Freight,1705,50.800031,-1.0906023
2000,Portsmouth,Outwards,Other General Cargo,127,50.800031,-1.0906023
2000,Portsmouth,Outwards,Ro-Ro Non-SP,709,50.800031,-1.0906023
2000,Portsmouth,Outwards,Ro-Ro Self-Prop,1020,50.800031,-1.0906023
2000,Ramsgate,Inwards,All Cargo,771,51.3334726,1.4196476
2000,Ramsgate,Inwards,Dry Bulk,50,51.3334726,1.4196476
2000,Ramsgate,Inwards,Main Freight,721,51.3334726,1.4196476
2000,Ramsgate,Inwards,Ro-Ro Non-SP,142,51.3334726,1.4196476
2000,Ramsgate,Inwards,Ro-Ro Self-Prop,579,51.3334726,1.4196476
2000,Ramsgate,Outwards,All Cargo,466,51.3334726,1.4196476
2000,Ramsgate,Outwards,Main Freight,466,51.3334726,1.4196476
2000,Ramsgate,Outwards,Ro-Ro Non-SP,51,51.3334726,1.4196476
2000,Ramsgate,Outwards,Ro-Ro Self-Prop,415,51.3334726,1.4196476
2000,River Trent,Inwards,All Cargo,2012,53.618215,-0.701437
2000,River Trent,Inwards,Dry Bulk,833,53.618215,-0.701437
2000,River Trent,Inwards,Liquid Bulk,49,53.618215,-0.701437
2000,River Trent,Inwards,Other General Cargo,1129,53.618215,-0.701437
2000,River Trent,Outwards,All Cargo,438,53.618215,-0.701437
2000,River Trent,Outwards,Dry Bulk,137,53.618215,-0.701437
2000,River Trent,Outwards,Liquid Bulk,1,53.618215,-0.701437
2000,River Trent,Outwards,Lo-Lo,1,53.618215,-0.701437
2000,River Trent,Outwards,Main Freight,1,53.618215,-0.701437
2000,River Trent,Outwards,Other General Cargo,299,53.618215,-0.701437
2000,Rivers Hull & Humber,Inwards,All Cargo,8795,53.7124015,-0.3652257
2000,Rivers Hull & Humber,Inwards,Dry Bulk,310,53.7124015,-0.3652257
2000,Rivers Hull & Humber,Inwards,Liquid Bulk,8271,53.7124015,-0.3652257
2000,Rivers Hull & Humber,Inwards,Other General Cargo,213,53.7124015,-0.3652257
2000,Rivers Hull & Humber,Outwards,All Cargo,220,53.7124015,-0.3652257
2000,Rivers Hull & Humber,Outwards,Dry Bulk,220,53.7124015,-0.3652257
2000,Rivers Hull & Humber,Outwards,Liquid Bulk,0,53.7124015,-0.3652257
2000,Shoreham,Inwards,All Cargo,1597,50.829991,-0.27164288
2000,Shoreham,Inwards,Dry Bulk,1041,50.829991,-0.27164288
2000,Shoreham,Inwards,Liquid Bulk,196,50.829991,-0.27164288
2000,Shoreham,Inwards,Lo-Lo,0,50.829991,-0.27164288
2000,Shoreham,Inwards,Main Freight,0,50.829991,-0.27164288
2000,Shoreham,Inwards,Other General Cargo,361,50.829991,-0.27164288
2000,Shoreham,Outwards,All Cargo,165,50.829991,-0.27164288
2000,Shoreham,Outwards,Dry Bulk,127,50.829991,-0.27164288
2000,Shoreham,Outwards,Lo-Lo,0,50.829991,-0.27164288
2000,Shoreham,Outwards,Main Freight,0,50.829991,-0.27164288
2000,Shoreham,Outwards,Other General Cargo,37,50.829991,-0.27164288
2000,Southampton,Inwards,All Cargo,22436,50.884755,-1.3935095
2000,Southampton,Inwards,Dry Bulk,923,50.884755,-1.3935095
2000,Southampton,Inwards,Liquid Bulk,17827,50.884755,-1.3935095
2000,Southampton,Inwards,Lo-Lo,3352,50.884755,-1.3935095
2000,Southampton,Inwards,Main Freight,3411,50.884755,-1.3935095
2000,Southampton,Inwards,Other General Cargo,0,50.884755,-1.3935095
2000,Southampton,Inwards,Ro-Ro Non-SP,32,50.884755,-1.3935095
2000,Southampton,Inwards,Ro-Ro Self-Prop,303,50.884755,-1.3935095
2000,Southampton,Outwards,All Cargo,12337,50.884755,-1.3935095
2000,Southampton,Outwards,Dry Bulk,66,50.884755,-1.3935095
2000,Southampton,Outwards,Liquid Bulk,8559,50.884755,-1.3935095
2000,Southampton,Outwards,Lo-Lo,2951,50.884755,-1.3935095
2000,Southampton,Outwards,Main Freight,2985,50.884755,-1.3935095
2000,Southampton,Outwards,Other General Cargo,124,50.884755,-1.3935095
2000,Southampton,Outwards,Ro-Ro Non-SP,27,50.884755,-1.3935095
2000,Southampton,Outwards,Ro-Ro Self-Prop,611,50.884755,-1.3935095
2000,Stranraer,Inwards,All Cargo,764,54.9044332,-5.026204
2000,Stranraer,Inwards,Main Freight,764,54.9044332,-5.026204
2000,Stranraer,Inwards,Ro-Ro Non-SP,160,54.9044332,-5.026204
2000,Stranraer,Inwards,Ro-Ro Self-Prop,605,54.9044332,-5.026204
2000,Stranraer,Outwards,All Cargo,742,54.9044332,-5.026204
2000,Stranraer,Outwards,Main Freight,741,54.9044332,-5.026204
2000,Stranraer,Outwards,Ro-Ro Non-SP,179,54.9044332,-5.026204
2000,Stranraer,Outwards,Ro-Ro Self-Prop,562,54.9044332,-5.026204
2000,Sullom Voe,Inwards,All Cargo,6151,60.461042,-1.296343
2000,Sullom Voe,Inwards,Liquid Bulk,6151,60.461042,-1.296343
2000,Sullom Voe,Outwards,All Cargo,32053,60.461042,-1.296343
2000,Sullom Voe,Outwards,Liquid Bulk,32053,60.461042,-1.296343
2000,Sunderland,Inwards,All Cargo,612,54.9058512,-1.3828727
2000,Sunderland,Inwards,Dry Bulk,17,54.9058512,-1.3828727
2000,Sunderland,Inwards,Liquid Bulk,398,54.9058512,-1.3828727
2000,Sunderland,Inwards,Other General Cargo,196,54.9058512,-1.3828727
2000,Sunderland,Outwards,All Cargo,322,54.9058512,-1.3828727
2000,Sunderland,Outwards,Dry Bulk,62,54.9058512,-1.3828727
2000,Sunderland,Outwards,Liquid Bulk,138,54.9058512,-1.3828727
2000,Sunderland,Outwards,Other General Cargo,123,54.9058512,-1.3828727
2000,Swansea,Inwards,All Cargo,303,51.6195955,-3.9459248
2000,Swansea,Inwards,Dry Bulk,165,51.6195955,-3.9459248
2000,Swansea,Inwards,Liquid Bulk,54,51.6195955,-3.9459248
2000,Swansea,Inwards,Lo-Lo,6,51.6195955,-3.9459248
2000,Swansea,Inwards,Main Freight,24,51.6195955,-3.9459248
2000,Swansea,Inwards,Other General Cargo,60,51.6195955,-3.9459248
2000,Swansea,Inwards,Ro-Ro Non-SP,5,51.6195955,-3.9459248
2000,Swansea,Inwards,Ro-Ro Self-Prop,13,51.6195955,-3.9459248
2000,Swansea,Outwards,All Cargo,711,51.6195955,-3.9459248
2000,Swansea,Outwards,Dry Bulk,185,51.6195955,-3.9459248
2000,Swansea,Outwards,Liquid Bulk,233,51.6195955,-3.9459248
2000,Swansea,Outwards,Lo-Lo,56,51.6195955,-3.9459248
2000,Swansea,Outwards,Main Freight,76,51.6195955,-3.9459248
2000,Swansea,Outwards,Other General Cargo,217,51.6195955,-3.9459248
2000,Swansea,Outwards,Ro-Ro Non-SP,7,51.6195955,-3.9459248
2000,Swansea,Outwards,Ro-Ro Self-Prop,13,51.6195955,-3.9459248
2000,Tees & Hartlepool,Inwards,All Cargo,15781,54.6857276,-1.2093696
2000,Tees & Hartlepool,Inwards,Dry Bulk,7899,54.6857276,-1.2093696
2000,Tees & Hartlepool,Inwards,Liquid Bulk,4636,54.6857276,-1.2093696
2000,Tees & Hartlepool,Inwards,Lo-Lo,216,54.6857276,-1.2093696
2000,Tees & Hartlepool,Inwards,Main Freight,2815,54.6857276,-1.2093696
2000,Tees & Hartlepool,Inwards,Other General Cargo,280,54.6857276,-1.2093696
2000,Tees & Hartlepool,Inwards,Ro-Ro Non-SP,2496,54.6857276,-1.2093696
2000,Tees & Hartlepool,Inwards,Ro-Ro Self-Prop,253,54.6857276,-1.2093696
2000,Tees & Hartlepool,Outwards,All Cargo,35692,54.6857276,-1.2093696
2000,Tees & Hartlepool,Outwards,Dry Bulk,1432,54.6857276,-1.2093696
2000,Tees & Hartlepool,Outwards,Liquid Bulk,31506,54.6857276,-1.2093696
2000,Tees & Hartlepool,Outwards,Lo-Lo,167,54.6857276,-1.2093696
2000,Tees & Hartlepool,Outwards,Main Freight,2116,54.6857276,-1.2093696
2000,Tees & Hartlepool,Outwards,Other General Cargo,626,54.6857276,-1.2093696
2000,Tees & Hartlepool,Outwards,Ro-Ro Non-SP,1869,54.6857276,-1.2093696
2000,Tees & Hartlepool,Outwards,Ro-Ro Self-Prop,92,54.6857276,-1.2093696
2000,Tyne,Inwards,All Cargo,1342,55.017031,-1.4171066
2000,Tyne,Inwards,Dry Bulk,696,55.017031,-1.4171066
2000,Tyne,Inwards,Liquid Bulk,156,55.017031,-1.4171066
2000,Tyne,Inwards,Lo-Lo,146,55.017031,-1.4171066
2000,Tyne,Inwards,Main Freight,250,55.017031,-1.4171066
2000,Tyne,Inwards,Other General Cargo,185,55.017031,-1.4171066
2000,Tyne,Inwards,Ro-Ro Non-SP,66,55.017031,-1.4171066
2000,Tyne,Inwards,Ro-Ro Self-Prop,95,55.017031,-1.4171066
2000,Tyne,Outwards,All Cargo,1049,55.017031,-1.4171066
2000,Tyne,Outwards,Dry Bulk,502,55.017031,-1.4171066
2000,Tyne,Outwards,Liquid Bulk,18,55.017031,-1.4171066
2000,Tyne,Outwards,Lo-Lo,96,55.017031,-1.4171066
2000,Tyne,Outwards,Main Freight,182,55.017031,-1.4171066
2000,Tyne,Outwards,Other General Cargo,75,55.017031,-1.4171066
2000,Tyne,Outwards,Ro-Ro Non-SP,42,55.017031,-1.4171066
2000,Tyne,Outwards,Ro-Ro Self-Prop,316,55.017031,-1.4171066
2000,Warrenpoint,Inwards,All Cargo,1124,54.0999923,-6.2512827
2000,Warrenpoint,Inwards,Dry Bulk,198,54.0999923,-6.2512827
2000,Warrenpoint,Inwards,Liquid Bulk,3,54.0999923,-6.2512827
2000,Warrenpoint,Inwards,Lo-Lo,100,54.0999923,-6.2512827
2000,Warrenpoint,Inwards,Main Freight,614,54.0999923,-6.2512827
2000,Warrenpoint,Inwards,Other General Cargo,309,54.0999923,-6.2512827
2000,Warrenpoint,Inwards,Ro-Ro Non-SP,449,54.0999923,-6.2512827
2000,Warrenpoint,Inwards,Ro-Ro Self-Prop,66,54.0999923,-6.2512827
2000,Warrenpoint,Outwards,All Cargo,552,54.0999923,-6.2512827
2000,Warrenpoint,Outwards,Dry Bulk,0,54.0999923,-6.2512827
2000,Warrenpoint,Outwards,Lo-Lo,65,54.0999923,-6.2512827
2000,Warrenpoint,Outwards,Main Freight,546,54.0999923,-6.2512827
2000,Warrenpoint,Outwards,Other General Cargo,5,54.0999923,-6.2512827
2000,Warrenpoint,Outwards,Ro-Ro Non-SP,397,54.0999923,-6.2512827
2000,Warrenpoint,Outwards,Ro-Ro Self-Prop,85,54.0999923,-6.2512827
2001,Aberdeen,Inwards,All Cargo,2118,57.143609,-2.0634873
2001,Aberdeen,Inwards,Dry Bulk,265,57.143609,-2.0634873
2001,Aberdeen,Inwards,Liquid Bulk,1152,57.143609,-2.0634873
2001,Aberdeen,Inwards,Lo-Lo,36,57.143609,-2.0634873
2001,Aberdeen,Inwards,Main Freight,103,57.143609,-2.0634873
2001,Aberdeen,Inwards,Other General Cargo,595,57.143609,-2.0634873
2001,Aberdeen,Inwards,Ro-Ro Non-SP,66,57.143609,-2.0634873
2001,Aberdeen,Inwards,Ro-Ro Self-Prop,5,57.143609,-2.0634873
2001,Aberdeen,Outwards,All Cargo,1727,57.143609,-2.0634873
2001,Aberdeen,Outwards,Dry Bulk,115,57.143609,-2.0634873
2001,Aberdeen,Outwards,Liquid Bulk,649,57.143609,-2.0634873
2001,Aberdeen,Outwards,Lo-Lo,81,57.143609,-2.0634873
2001,Aberdeen,Outwards,Main Freight,131,57.143609,-2.0634873
2001,Aberdeen,Outwards,Other General Cargo,832,57.143609,-2.0634873
2001,Aberdeen,Outwards,Ro-Ro Non-SP,48,57.143609,-2.0634873
2001,Aberdeen,Outwards,Ro-Ro Self-Prop,3,57.143609,-2.0634873
2001,Belfast,Inwards,All Cargo,9804,54.596391,-5.9301829
2001,Belfast,Inwards,Dry Bulk,2764,54.596391,-5.9301829
2001,Belfast,Inwards,Liquid Bulk,3127,54.596391,-5.9301829
2001,Belfast,Inwards,Lo-Lo,905,54.596391,-5.9301829
2001,Belfast,Inwards,Main Freight,3434,54.596391,-5.9301829
2001,Belfast,Inwards,Other General Cargo,361,54.596391,-5.9301829
2001,Belfast,Inwards,Ro-Ro Non-SP,1605,54.596391,-5.9301829
2001,Belfast,Inwards,Ro-Ro Self-Prop,1042,54.596391,-5.9301829
2001,Belfast,Outwards,All Cargo,3598,54.596391,-5.9301829
2001,Belfast,Outwards,Dry Bulk,1022,54.596391,-5.9301829
2001,Belfast,Outwards,Lo-Lo,367,54.596391,-5.9301829
2001,Belfast,Outwards,Main Freight,2510,54.596391,-5.9301829
2001,Belfast,Outwards,Other General Cargo,17,54.596391,-5.9301829
2001,Belfast,Outwards,Ro-Ro Non-SP,1284,54.596391,-5.9301829
2001,Belfast,Outwards,Ro-Ro Self-Prop,906,54.596391,-5.9301829
2001,Boston,Inwards,All Cargo,597,52.9689077,-0.0182756
2001,Boston,Inwards,Dry Bulk,68,52.9689077,-0.0182756
2001,Boston,Inwards,Lo-Lo,38,52.9689077,-0.0182756
2001,Boston,Inwards,Main Freight,38,52.9689077,-0.0182756
2001,Boston,Inwards,Other General Cargo,492,52.9689077,-0.0182756
2001,Boston,Outwards,All Cargo,251,52.9689077,-0.0182756
2001,Boston,Outwards,Dry Bulk,237,52.9689077,-0.0182756
2001,Boston,Outwards,Lo-Lo,8,52.9689077,-0.0182756
2001,Boston,Outwards,Main Freight,8,52.9689077,-0.0182756
2001,Boston,Outwards,Other General Cargo,5,52.9689077,-0.0182756
2001,Bristol,Inwards,All Cargo,10043,51.448193,-2.6035933
2001,Bristol,Inwards,Dry Bulk,6658,51.448193,-2.6035933
2001,Bristol,Inwards,Liquid Bulk,2049,51.448193,-2.6035933
2001,Bristol,Inwards,Lo-Lo,463,51.448193,-2.6035933
2001,Bristol,Inwards,Main Freight,505,51.448193,-2.6035933
2001,Bristol,Inwards,Other General Cargo,422,51.448193,-2.6035933
2001,Bristol,Inwards,Ro-Ro Non-SP,41,51.448193,-2.6035933
2001,Bristol,Inwards,Ro-Ro Self-Prop,409,51.448193,-2.6035933
2001,Bristol,Outwards,All Cargo,852,51.448193,-2.6035933
2001,Bristol,Outwards,Dry Bulk,394,51.448193,-2.6035933
2001,Bristol,Outwards,Liquid Bulk,139,51.448193,-2.6035933
2001,Bristol,Outwards,Lo-Lo,188,51.448193,-2.6035933
2001,Bristol,Outwards,Main Freight,190,51.448193,-2.6035933
2001,Bristol,Outwards,Other General Cargo,39,51.448193,-2.6035933
2001,Bristol,Outwards,Ro-Ro Non-SP,2,51.448193,-2.6035933
2001,Bristol,Outwards,Ro-Ro Self-Prop,91,51.448193,-2.6035933
2001,Cairnryan,Inwards,All Cargo,953,54.9738045,-5.0250851
2001,Cairnryan,Inwards,Main Freight,871,54.9738045,-5.0250851
2001,Cairnryan,Inwards,Ro-Ro Non-SP,432,54.9738045,-5.0250851
2001,Cairnryan,Inwards,Ro-Ro Self-Prop,521,54.9738045,-5.0250851
2001,Cairnryan,Outwards,All Cargo,1061,54.9738045,-5.0250851
2001,Cairnryan,Outwards,Main Freight,963,54.9738045,-5.0250851
2001,Cairnryan,Outwards,Ro-Ro Non-SP,501,54.9738045,-5.0250851
2001,Cairnryan,Outwards,Ro-Ro Self-Prop,559,54.9738045,-5.0250851
2001,Cardiff,Inwards,All Cargo,2129,51.4816546,-3.1791934
2001,Cardiff,Inwards,Dry Bulk,602,51.4816546,-3.1791934
2001,Cardiff,Inwards,Liquid Bulk,1225,51.4816546,-3.1791934
2001,Cardiff,Inwards,Lo-Lo,61,51.4816546,-3.1791934
2001,Cardiff,Inwards,Main Freight,61,51.4816546,-3.1791934
2001,Cardiff,Inwards,Other General Cargo,241,51.4816546,-3.1791934
2001,Cardiff,Outwards,All Cargo,610,51.4816546,-3.1791934
2001,Cardiff,Outwards,Dry Bulk,30,51.4816546,-3.1791934
2001,Cardiff,Outwards,Liquid Bulk,7,51.4816546,-3.1791934
2001,Cardiff,Outwards,Lo-Lo,245,51.4816546,-3.1791934
2001,Cardiff,Outwards,Main Freight,246,51.4816546,-3.1791934
2001,Cardiff,Outwards,Other General Cargo,327,51.4816546,-3.1791934
2001,Clyde,Inwards,All Cargo,7880,55.865084,-4.3237846
2001,Clyde,Inwards,Dry Bulk,5917,55.865084,-4.3237846
2001,Clyde,Inwards,Liquid Bulk,1697,55.865084,-4.3237846
2001,Clyde,Inwards,Lo-Lo,44,55.865084,-4.3237846
2001,Clyde,Inwards,Main Freight,161,55.865084,-4.3237846
2001,Clyde,Inwards,Other General Cargo,105,55.865084,-4.3237846
2001,Clyde,Inwards,Ro-Ro Non-SP,108,55.865084,-4.3237846
2001,Clyde,Inwards,Ro-Ro Self-Prop,9,55.865084,-4.3237846
2001,Clyde,Outwards,All Cargo,3189,55.865084,-4.3237846
2001,Clyde,Outwards,Dry Bulk,1533,55.865084,-4.3237846
2001,Clyde,Outwards,Liquid Bulk,976,55.865084,-4.3237846
2001,Clyde,Outwards,Lo-Lo,283,55.865084,-4.3237846
2001,Clyde,Outwards,Main Freight,373,55.865084,-4.3237846
2001,Clyde,Outwards,Other General Cargo,307,55.865084,-4.3237846
2001,Clyde,Outwards,Ro-Ro Non-SP,85,55.865084,-4.3237846
2001,Clyde,Outwards,Ro-Ro Self-Prop,6,55.865084,-4.3237846
2001,Cromarty Firth,Inwards,All Cargo,1152,57.68333333,-4.033333333
2001,Cromarty Firth,Inwards,Dry Bulk,102,57.68333333,-4.033333333
2001,Cromarty Firth,Inwards,Liquid Bulk,1003,57.68333333,-4.033333333
2001,Cromarty Firth,Inwards,Main Freight,3,57.68333333,-4.033333333
2001,Cromarty Firth,Inwards,Other General Cargo,41,57.68333333,-4.033333333
2001,Cromarty Firth,Inwards,Ro-Ro Non-SP,3,57.68333333,-4.033333333
2001,Cromarty Firth,Inwards,Ro-Ro Self-Prop,2,57.68333333,-4.033333333
2001,Cromarty Firth,Outwards,All Cargo,992,57.68333333,-4.033333333
2001,Cromarty Firth,Outwards,Dry Bulk,12,57.68333333,-4.033333333
2001,Cromarty Firth,Outwards,Liquid Bulk,918,57.68333333,-4.033333333
2001,Cromarty Firth,Outwards,Main Freight,8,57.68333333,-4.033333333
2001,Cromarty Firth,Outwards,Other General Cargo,54,57.68333333,-4.033333333
2001,Cromarty Firth,Outwards,Ro-Ro Non-SP,7,57.68333333,-4.033333333
2001,Cromarty Firth,Outwards,Ro-Ro Self-Prop,1,57.68333333,-4.033333333
2001,Dover,Inwards,All Cargo,12154,51.1251275,1.3134228
2001,Dover,Inwards,Dry Bulk,219,51.1251275,1.3134228
2001,Dover,Inwards,Lo-Lo,2,51.1251275,1.3134228
2001,Dover,Inwards,Main Freight,11736,51.1251275,1.3134228
